Timestamp,Container,CPU_Perc,Host_CPU_Perc,Mem_Usage,Mem_Limit,Mem_Perc,Host_Mem_Usage,Host_Mem_Total,Host_Mem_Perc,Net_Input,Net_Output,Block_Input,Block_Output,GPU_Count,GPU_Util_Max,GPU_Mem_Used,GPU_Mem_Total,GPU_Mem_Perc
2026-05-20 19:07:57.193,vllm-server,102.04%,2.60%,2.04GiB,1007GiB,0.20%,15.05GiB,1007GiB,1.49%,450.8kB,39.21kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:57.391,vllm-server,97.68%,2.76%,2.04GiB,1007GiB,0.20%,15.06GiB,1007GiB,1.49%,450.8kB,39.21kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:57.577,vllm-server,110.56%,2.70%,2.04GiB,1007GiB,0.20%,15.06GiB,1007GiB,1.49%,450.9kB,39.26kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:57.789,vllm-server,85.61%,4.06%,2.041GiB,1007GiB,0.20%,15.05GiB,1007GiB,1.49%,450.9kB,39.26kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:57.961,vllm-server,98.50%,3.01%,2.043GiB,1007GiB,0.20%,15.05GiB,1007GiB,1.49%,450.9kB,39.26kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:58.137,vllm-server,116.29%,3.02%,2.048GiB,1007GiB,0.20%,15.03GiB,1007GiB,1.49%,450.9kB,39.26kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:58.332,vllm-server,97.20%,2.96%,2.05GiB,1007GiB,0.20%,15.02GiB,1007GiB,1.49%,450.9kB,39.26kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:58.525,vllm-server,100.76%,2.69%,2.057GiB,1007GiB,0.20%,15.02GiB,1007GiB,1.49%,450.9kB,39.26kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:58.714,vllm-server,100.00%,3.39%,2.06GiB,1007GiB,0.20%,15.05GiB,1007GiB,1.49%,451kB,39.32kB,0B,0B,1,0.00%,15.6GiB,80GiB,19.50%
2026-05-20 19:07:58.904,vllm-server,103.69%,2.79%,2.257GiB,1007GiB,0.22%,15.2GiB,1007GiB,1.51%,451kB,39.32kB,0B,0B,1,2.00%,15.62GiB,80GiB,19.52%
2026-05-20 19:07:59.097,vllm-server,100.69%,3.08%,2.262GiB,1007GiB,0.22%,15.25GiB,1007GiB,1.51%,451kB,39.32kB,0B,0B,1,58.00%,14.71GiB,80GiB,18.39%
2026-05-20 19:07:59.292,vllm-server,100.85%,2.57%,2.28GiB,1007GiB,0.23%,15.28GiB,1007GiB,1.52%,451kB,39.32kB,0B,0B,1,64.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:07:59.490,vllm-server,99.64%,2.78%,2.28GiB,1007GiB,0.23%,15.28GiB,1007GiB,1.52%,451kB,39.32kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:07:59.679,vllm-server,108.85%,2.81%,2.28GiB,1007GiB,0.23%,15.28GiB,1007GiB,1.52%,451.1kB,39.37kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:07:59.885,vllm-server,91.75%,2.89%,2.285GiB,1007GiB,0.23%,15.27GiB,1007GiB,1.52%,451.1kB,39.37kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:00.073,vllm-server,100.82%,2.50%,2.285GiB,1007GiB,0.23%,15.27GiB,1007GiB,1.52%,451.1kB,39.37kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:00.264,vllm-server,100.98%,2.95%,2.31GiB,1007GiB,0.23%,15.28GiB,1007GiB,1.52%,451.1kB,39.37kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:00.451,vllm-server,101.80%,3.88%,2.313GiB,1007GiB,0.23%,15.31GiB,1007GiB,1.52%,451.1kB,39.37kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:00.642,vllm-server,99.35%,2.86%,2.315GiB,1007GiB,0.23%,15.31GiB,1007GiB,1.52%,451.1kB,39.37kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:00.833,vllm-server,103.20%,3.11%,2.315GiB,1007GiB,0.23%,15.33GiB,1007GiB,1.52%,451.1kB,39.42kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:01.024,vllm-server,98.76%,2.87%,2.321GiB,1007GiB,0.23%,15.35GiB,1007GiB,1.52%,451.1kB,39.42kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:01.210,vllm-server,102.30%,2.78%,2.323GiB,1007GiB,0.23%,15.35GiB,1007GiB,1.52%,451.1kB,39.42kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:01.401,vllm-server,99.01%,2.93%,2.325GiB,1007GiB,0.23%,15.33GiB,1007GiB,1.52%,451.1kB,39.42kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:01.590,vllm-server,100.54%,2.58%,2.323GiB,1007GiB,0.23%,15.33GiB,1007GiB,1.52%,451.1kB,39.42kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:01.777,vllm-server,100.64%,2.93%,2.327GiB,1007GiB,0.23%,15.34GiB,1007GiB,1.52%,451.2kB,39.47kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:01.968,vllm-server,90.89%,2.96%,2.329GiB,1007GiB,0.23%,15.34GiB,1007GiB,1.52%,451.2kB,39.47kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:02.137,vllm-server,114.27%,2.87%,2.346GiB,1007GiB,0.23%,15.34GiB,1007GiB,1.52%,451.2kB,39.47kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:02.330,vllm-server,87.93%,2.85%,2.42GiB,1007GiB,0.24%,15.38GiB,1007GiB,1.53%,451.2kB,39.47kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:02.500,vllm-server,101.70%,2.85%,2.467GiB,1007GiB,0.24%,15.45GiB,1007GiB,1.53%,451.2kB,39.47kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:02.671,vllm-server,112.63%,2.74%,2.471GiB,1007GiB,0.25%,15.45GiB,1007GiB,1.53%,451.2kB,39.47kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:02.862,vllm-server,101.78%,3.29%,2.477GiB,1007GiB,0.25%,15.45GiB,1007GiB,1.53%,451.3kB,39.53kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:03.056,vllm-server,99.22%,3.05%,2.478GiB,1007GiB,0.25%,15.45GiB,1007GiB,1.53%,451.3kB,39.53kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:03.245,vllm-server,100.32%,3.83%,2.48GiB,1007GiB,0.25%,15.47GiB,1007GiB,1.54%,451.3kB,39.53kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:03.436,vllm-server,90.76%,3.11%,2.48GiB,1007GiB,0.25%,15.46GiB,1007GiB,1.53%,451.3kB,39.53kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:03.609,vllm-server,111.17%,2.88%,2.508GiB,1007GiB,0.25%,15.46GiB,1007GiB,1.53%,451.3kB,39.53kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:03.795,vllm-server,91.60%,3.30%,2.572GiB,1007GiB,0.26%,15.54GiB,1007GiB,1.54%,451.4kB,39.58kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:03.962,vllm-server,113.14%,3.56%,2.58GiB,1007GiB,0.26%,15.58GiB,1007GiB,1.55%,451.4kB,39.58kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:04.154,vllm-server,100.56%,2.69%,2.581GiB,1007GiB,0.26%,15.57GiB,1007GiB,1.55%,451.4kB,39.58kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:04.347,vllm-server,100.37%,2.60%,2.581GiB,1007GiB,0.26%,15.58GiB,1007GiB,1.55%,451.4kB,39.58kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:04.535,vllm-server,89.91%,2.75%,2.581GiB,1007GiB,0.26%,15.58GiB,1007GiB,1.55%,451.4kB,39.58kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:04.705,vllm-server,115.98%,3.38%,2.346GiB,1007GiB,0.23%,15.34GiB,1007GiB,1.52%,451.4kB,39.58kB,0B,0B,1,0.00%,15.09GiB,80GiB,18.86%
2026-05-20 19:08:04.902,vllm-server,112.15%,3.03%,2.339GiB,1007GiB,0.23%,15.33GiB,1007GiB,1.52%,451.4kB,39.63kB,0B,0B,1,2.00%,15.48GiB,80GiB,19.35%
2026-05-20 19:08:05.124,vllm-server,78.36%,3.31%,2.339GiB,1007GiB,0.23%,15.33GiB,1007GiB,1.52%,451.4kB,39.63kB,0B,0B,1,4.00%,15.48GiB,80GiB,19.35%
2026-05-20 19:08:05.299,vllm-server,230.83%,3.28%,2.339GiB,1007GiB,0.23%,15.34GiB,1007GiB,1.52%,451.4kB,39.63kB,0B,0B,1,0.00%,15.48GiB,80GiB,19.35%
2026-05-20 19:08:05.497,vllm-server,101.88%,5.28%,2.338GiB,1007GiB,0.23%,15.35GiB,1007GiB,1.52%,451.4kB,39.63kB,0B,0B,1,0.00%,15.48GiB,80GiB,19.35%
2026-05-20 19:08:05.694,vllm-server,90.15%,3.09%,2.355GiB,1007GiB,0.23%,15.34GiB,1007GiB,1.52%,451.4kB,39.63kB,0B,0B,1,5.00%,15.14GiB,80GiB,18.93%
2026-05-20 19:08:05.870,vllm-server,114.43%,4.11%,2.353GiB,1007GiB,0.23%,15.33GiB,1007GiB,1.52%,451.5kB,39.69kB,0B,0B,1,0.00%,15.19GiB,80GiB,18.99%
2026-05-20 19:08:06.069,vllm-server,102.84%,3.07%,2.356GiB,1007GiB,0.23%,15.32GiB,1007GiB,1.52%,451.5kB,39.69kB,0B,0B,1,48.00%,15.23GiB,80GiB,19.03%
2026-05-20 19:08:06.275,vllm-server,86.40%,3.14%,2.371GiB,1007GiB,0.24%,15.33GiB,1007GiB,1.52%,451.5kB,39.69kB,0B,0B,1,0.00%,15.23GiB,80GiB,19.03%
2026-05-20 19:08:06.445,vllm-server,113.45%,3.02%,2.387GiB,1007GiB,0.24%,15.37GiB,1007GiB,1.53%,451.5kB,39.69kB,0B,0B,1,0.00%,15.23GiB,80GiB,19.03%
2026-05-20 19:08:06.636,vllm-server,101.31%,2.54%,2.359GiB,1007GiB,0.23%,15.37GiB,1007GiB,1.53%,451.5kB,39.69kB,0B,0B,1,0.00%,15.25GiB,80GiB,19.06%
2026-05-20 19:08:06.830,vllm-server,110.47%,2.76%,2.36GiB,1007GiB,0.23%,15.37GiB,1007GiB,1.53%,451.5kB,39.69kB,0B,0B,1,8.00%,15.23GiB,80GiB,19.04%
2026-05-20 19:08:07.045,vllm-server,89.69%,3.60%,2.362GiB,1007GiB,0.23%,15.38GiB,1007GiB,1.53%,451.6kB,39.74kB,0B,0B,1,0.00%,15.23GiB,80GiB,19.04%
2026-05-20 19:08:07.238,vllm-server,102.64%,2.77%,2.364GiB,1007GiB,0.23%,15.39GiB,1007GiB,1.53%,451.6kB,39.74kB,0B,0B,1,0.00%,15.25GiB,80GiB,19.07%
2026-05-20 19:08:07.432,vllm-server,99.37%,2.91%,2.364GiB,1007GiB,0.23%,15.4GiB,1007GiB,1.53%,451.6kB,39.74kB,0B,0B,1,0.00%,15.27GiB,80GiB,19.09%
2026-05-20 19:08:07.623,vllm-server,103.20%,3.02%,2.364GiB,1007GiB,0.23%,15.39GiB,1007GiB,1.53%,451.6kB,39.74kB,0B,0B,1,5.00%,15.24GiB,80GiB,19.04%
2026-05-20 19:08:07.821,vllm-server,89.64%,3.00%,2.364GiB,1007GiB,0.23%,15.37GiB,1007GiB,1.53%,451.6kB,39.74kB,0B,0B,1,3.00%,15.24GiB,80GiB,19.04%
2026-05-20 19:08:07.997,vllm-server,121.64%,2.77%,2.364GiB,1007GiB,0.23%,15.38GiB,1007GiB,1.53%,451.6kB,39.79kB,0B,0B,1,0.00%,15.24GiB,80GiB,19.04%
2026-05-20 19:08:08.210,vllm-server,83.35%,3.24%,2.364GiB,1007GiB,0.23%,15.38GiB,1007GiB,1.53%,451.6kB,39.79kB,0B,0B,1,0.00%,14.95GiB,80GiB,18.69%
2026-05-20 19:08:08.381,vllm-server,112.79%,3.09%,2.364GiB,1007GiB,0.23%,15.38GiB,1007GiB,1.53%,451.6kB,39.79kB,0B,0B,1,4.00%,14.95GiB,80GiB,18.69%
2026-05-20 19:08:08.577,vllm-server,100.57%,4.78%,2.364GiB,1007GiB,0.23%,15.38GiB,1007GiB,1.53%,451.6kB,39.79kB,0B,0B,1,0.00%,70.73GiB,80GiB,88.41%
2026-05-20 19:08:08.775,vllm-server,108.26%,3.02%,2.364GiB,1007GiB,0.23%,15.38GiB,1007GiB,1.53%,451.6kB,39.79kB,0B,0B,1,19.00%,70.73GiB,80GiB,88.41%
2026-05-20 19:08:08.986,vllm-server,95.54%,3.20%,2.364GiB,1007GiB,0.23%,15.37GiB,1007GiB,1.53%,451.7kB,39.84kB,0B,0B,1,18.00%,70.93GiB,80GiB,88.66%
2026-05-20 19:08:09.182,vllm-server,110.59%,2.96%,2.366GiB,1007GiB,0.23%,15.38GiB,1007GiB,1.53%,451.7kB,39.84kB,0B,0B,1,67.00%,70.87GiB,80GiB,88.59%
2026-05-20 19:08:09.403,vllm-server,82.10%,2.61%,2.371GiB,1007GiB,0.24%,15.37GiB,1007GiB,1.53%,451.7kB,39.84kB,0B,0B,1,68.00%,70.98GiB,80GiB,88.72%
2026-05-20 19:08:09.578,vllm-server,111.09%,3.83%,2.376GiB,1007GiB,0.24%,15.38GiB,1007GiB,1.53%,451.7kB,39.84kB,0B,0B,1,68.00%,70.96GiB,80GiB,88.70%
2026-05-20 19:08:09.771,vllm-server,100.29%,2.52%,2.382GiB,1007GiB,0.24%,15.39GiB,1007GiB,1.53%,451.7kB,39.84kB,0B,0B,1,68.00%,70.99GiB,80GiB,88.73%
2026-05-20 19:08:09.961,vllm-server,101.33%,2.96%,2.39GiB,1007GiB,0.24%,15.42GiB,1007GiB,1.53%,451.7kB,39.84kB,0B,0B,1,63.00%,70.98GiB,80GiB,88.73%
2026-05-20 19:08:10.158,vllm-server,102.50%,3.92%,2.401GiB,1007GiB,0.24%,15.43GiB,1007GiB,1.53%,451.8kB,39.9kB,0B,0B,1,57.00%,70.95GiB,80GiB,88.69%
2026-05-20 19:08:10.357,vllm-server,96.85%,3.22%,2.409GiB,1007GiB,0.24%,15.46GiB,1007GiB,1.53%,451.8kB,39.9kB,0B,0B,1,65.00%,71.04GiB,80GiB,88.80%
2026-05-20 19:08:10.548,vllm-server,111.98%,3.53%,2.42GiB,1007GiB,0.24%,15.46GiB,1007GiB,1.53%,451.8kB,39.9kB,0B,0B,1,57.00%,71.06GiB,80GiB,88.82%
2026-05-20 19:08:10.762,vllm-server,99.55%,6.50%,2.431GiB,1007GiB,0.24%,15.49GiB,1007GiB,1.54%,451.8kB,39.9kB,0B,0B,1,59.00%,71.05GiB,80GiB,88.81%
2026-05-20 19:08:10.973,vllm-server,93.41%,7.42%,2.443GiB,1007GiB,0.24%,15.51GiB,1007GiB,1.54%,451.8kB,39.9kB,0B,0B,1,53.00%,71.07GiB,80GiB,88.84%
2026-05-20 19:08:11.166,vllm-server,117.58%,6.56%,2.458GiB,1007GiB,0.24%,15.54GiB,1007GiB,1.54%,451.9kB,39.95kB,0B,0B,1,48.00%,71.1GiB,80GiB,88.88%
2026-05-20 19:08:11.397,vllm-server,87.32%,8.89%,2.47GiB,1007GiB,0.25%,15.57GiB,1007GiB,1.55%,451.9kB,39.95kB,0B,0B,1,53.00%,71.08GiB,80GiB,88.84%
2026-05-20 19:08:11.588,vllm-server,98.80%,10.64%,2.482GiB,1007GiB,0.25%,15.6GiB,1007GiB,1.55%,451.9kB,39.95kB,0B,0B,1,37.00%,71.14GiB,80GiB,88.92%
2026-05-20 19:08:11.769,vllm-server,102.20%,7.23%,2.494GiB,1007GiB,0.25%,15.61GiB,1007GiB,1.55%,451.9kB,39.95kB,0B,0B,1,37.00%,71.12GiB,80GiB,88.90%
2026-05-20 19:08:11.965,vllm-server,98.62%,4.82%,2.509GiB,1007GiB,0.25%,15.63GiB,1007GiB,1.55%,451.9kB,39.95kB,0B,0B,1,36.00%,71.16GiB,80GiB,88.95%
2026-05-20 19:08:12.157,vllm-server,110.98%,3.02%,2.523GiB,1007GiB,0.25%,15.64GiB,1007GiB,1.55%,451.9kB,40kB,0B,0B,1,31.00%,71.17GiB,80GiB,88.97%
2026-05-20 19:08:12.369,vllm-server,102.66%,5.59%,2.535GiB,1007GiB,0.25%,15.65GiB,1007GiB,1.55%,451.9kB,40kB,0B,0B,1,27.00%,71.21GiB,80GiB,89.01%
2026-05-20 19:08:12.588,vllm-server,81.02%,39.77%,2.546GiB,1007GiB,0.25%,15.67GiB,1007GiB,1.56%,451.9kB,40kB,0B,0B,1,19.00%,71.22GiB,80GiB,89.03%
2026-05-20 19:08:12.762,vllm-server,101.66%,4.31%,2.561GiB,1007GiB,0.25%,15.7GiB,1007GiB,1.56%,452kB,40kB,0B,0B,1,21.00%,71.25GiB,80GiB,89.06%
2026-05-20 19:08:12.933,vllm-server,101.51%,5.36%,2.572GiB,1007GiB,0.26%,15.7GiB,1007GiB,1.56%,452kB,40kB,0B,0B,1,13.00%,71.27GiB,80GiB,89.08%
2026-05-20 19:08:13.109,vllm-server,100.42%,4.62%,2.583GiB,1007GiB,0.26%,15.72GiB,1007GiB,1.56%,452kB,40kB,0B,0B,1,29.00%,71.33GiB,80GiB,89.16%
2026-05-20 19:08:13.280,vllm-server,101.37%,5.13%,2.593GiB,1007GiB,0.26%,15.73GiB,1007GiB,1.56%,452.1kB,40.1kB,0B,0B,1,29.00%,71.33GiB,80GiB,89.16%
2026-05-20 19:08:13.454,vllm-server,121.22%,4.26%,2.605GiB,1007GiB,0.26%,15.67GiB,1007GiB,1.56%,452.1kB,40.1kB,0B,0B,1,30.00%,71.34GiB,80GiB,89.17%
2026-05-20 19:08:13.665,vllm-server,92.94%,2.66%,2.619GiB,1007GiB,0.26%,15.7GiB,1007GiB,1.56%,452.1kB,40.1kB,0B,0B,1,28.00%,71.34GiB,80GiB,89.17%
2026-05-20 19:08:13.858,vllm-server,100.55%,3.02%,2.629GiB,1007GiB,0.26%,15.72GiB,1007GiB,1.56%,452.1kB,40.1kB,0B,0B,1,28.00%,71.36GiB,80GiB,89.20%
2026-05-20 19:08:14.051,vllm-server,122.39%,3.88%,2.643GiB,1007GiB,0.26%,15.73GiB,1007GiB,1.56%,452.1kB,40.1kB,0B,0B,1,20.00%,71.38GiB,80GiB,89.23%
2026-05-20 19:08:14.286,vllm-server,89.71%,3.01%,2.653GiB,1007GiB,0.26%,15.76GiB,1007GiB,1.56%,452.2kB,40.15kB,0B,0B,1,11.00%,71.39GiB,80GiB,89.24%
2026-05-20 19:08:14.501,vllm-server,101.06%,3.06%,2.657GiB,1007GiB,0.26%,15.77GiB,1007GiB,1.57%,452.2kB,40.15kB,0B,0B,1,0.00%,71.39GiB,80GiB,89.24%
2026-05-20 19:08:14.713,vllm-server,92.72%,2.65%,2.679GiB,1007GiB,0.27%,15.77GiB,1007GiB,1.56%,452.2kB,40.15kB,0B,0B,1,0.00%,71.39GiB,80GiB,89.24%
2026-05-20 19:08:14.910,vllm-server,100.64%,2.88%,2.657GiB,1007GiB,0.26%,15.76GiB,1007GiB,1.56%,452.2kB,40.15kB,0B,0B,1,0.00%,71.39GiB,80GiB,89.24%
2026-05-20 19:08:15.105,vllm-server,108.94%,3.20%,2.66GiB,1007GiB,0.26%,15.78GiB,1007GiB,1.57%,452.2kB,40.15kB,0B,0B,1,0.00%,71.4GiB,80GiB,89.25%
2026-05-20 19:08:15.313,vllm-server,90.88%,3.24%,2.664GiB,1007GiB,0.26%,15.78GiB,1007GiB,1.57%,452.3kB,40.2kB,0B,0B,1,3.00%,71.4GiB,80GiB,89.25%
2026-05-20 19:08:15.505,vllm-server,92.23%,3.10%,2.677GiB,1007GiB,0.27%,15.77GiB,1007GiB,1.57%,452.3kB,40.2kB,0B,0B,1,0.00%,71.4GiB,80GiB,89.25%
2026-05-20 19:08:15.679,vllm-server,122.60%,3.12%,2.667GiB,1007GiB,0.26%,15.77GiB,1007GiB,1.56%,452.3kB,40.2kB,0B,0B,1,0.00%,71.4GiB,80GiB,89.25%
2026-05-20 19:08:15.891,vllm-server,91.07%,2.88%,2.672GiB,1007GiB,0.27%,15.77GiB,1007GiB,1.57%,452.3kB,40.2kB,0B,0B,1,4.00%,71.41GiB,80GiB,89.26%
2026-05-20 19:08:16.087,vllm-server,101.09%,2.65%,2.678GiB,1007GiB,0.27%,15.79GiB,1007GiB,1.57%,452.3kB,40.2kB,0B,0B,1,2.00%,71.41GiB,80GiB,89.27%
2026-05-20 19:08:16.278,vllm-server,101.03%,2.70%,2.691GiB,1007GiB,0.27%,15.8GiB,1007GiB,1.57%,452.3kB,40.25kB,0B,0B,1,2.00%,71.41GiB,80GiB,89.27%
2026-05-20 19:08:16.473,vllm-server,101.22%,3.21%,2.682GiB,1007GiB,0.27%,15.81GiB,1007GiB,1.57%,452.3kB,40.25kB,0B,0B,1,0.00%,71.41GiB,80GiB,89.27%
2026-05-20 19:08:16.671,vllm-server,102.04%,3.63%,2.682GiB,1007GiB,0.27%,15.8GiB,1007GiB,1.57%,452.3kB,40.25kB,0B,0B,1,0.00%,71.41GiB,80GiB,89.27%
2026-05-20 19:08:16.863,vllm-server,98.34%,3.42%,2.682GiB,1007GiB,0.27%,15.82GiB,1007GiB,1.57%,452.3kB,40.25kB,0B,0B,1,0.00%,71.42GiB,80GiB,89.27%
2026-05-20 19:08:17.061,vllm-server,91.51%,2.93%,2.682GiB,1007GiB,0.27%,15.82GiB,1007GiB,1.57%,452.3kB,40.25kB,0B,0B,1,2.00%,71.42GiB,80GiB,89.27%
2026-05-20 19:08:17.233,vllm-server,107.66%,2.82%,2.683GiB,1007GiB,0.27%,15.82GiB,1007GiB,1.57%,452.3kB,40.25kB,0B,0B,1,0.00%,71.42GiB,80GiB,89.27%
2026-05-20 19:08:17.421,vllm-server,20.77%,2.33%,2.683GiB,1007GiB,0.27%,15.81GiB,1007GiB,1.57%,463.3kB,44.07kB,0B,0B,1,14.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:17.614,vllm-server,7.59%,1.14%,2.683GiB,1007GiB,0.27%,15.8GiB,1007GiB,1.57%,469kB,46.04kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:17.837,vllm-server,34.37%,1.19%,2.745GiB,1007GiB,0.27%,15.82GiB,1007GiB,1.57%,473.6kB,46.49kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:18.026,vllm-server,104.29%,3.14%,2.907GiB,1007GiB,0.29%,15.99GiB,1007GiB,1.59%,473.6kB,46.49kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:18.217,vllm-server,99.19%,2.55%,2.91GiB,1007GiB,0.29%,16.03GiB,1007GiB,1.59%,473.6kB,46.49kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:18.409,vllm-server,111.04%,2.85%,2.894GiB,1007GiB,0.29%,16.04GiB,1007GiB,1.59%,473.7kB,46.55kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:18.620,vllm-server,91.88%,3.49%,2.893GiB,1007GiB,0.29%,16.02GiB,1007GiB,1.59%,473.7kB,46.55kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:18.809,vllm-server,89.50%,2.82%,2.998GiB,1007GiB,0.30%,16.09GiB,1007GiB,1.60%,473.7kB,46.55kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:18.980,vllm-server,124.38%,3.19%,3.001GiB,1007GiB,0.30%,16.13GiB,1007GiB,1.60%,473.7kB,46.55kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:19.194,vllm-server,66.65%,2.64%,3.001GiB,1007GiB,0.30%,16.13GiB,1007GiB,1.60%,473.8kB,46.9kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:19.386,vllm-server,49.68%,2.91%,3.004GiB,1007GiB,0.30%,16.12GiB,1007GiB,1.60%,487.8kB,47.53kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:19.581,vllm-server,99.30%,3.70%,3.013GiB,1007GiB,0.30%,16.13GiB,1007GiB,1.60%,487.8kB,47.53kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:19.769,vllm-server,100.88%,2.84%,3.027GiB,1007GiB,0.30%,16.15GiB,1007GiB,1.60%,487.8kB,47.53kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:19.959,vllm-server,90.96%,2.64%,3.027GiB,1007GiB,0.30%,16.15GiB,1007GiB,1.60%,487.8kB,47.53kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:20.136,vllm-server,113.60%,3.18%,3.03GiB,1007GiB,0.30%,16.14GiB,1007GiB,1.60%,487.8kB,47.53kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:20.328,vllm-server,89.68%,2.69%,3.029GiB,1007GiB,0.30%,16.15GiB,1007GiB,1.60%,487.9kB,47.57kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:20.499,vllm-server,83.90%,2.94%,3.032GiB,1007GiB,0.30%,16.14GiB,1007GiB,1.60%,496.2kB,50.96kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:20.716,vllm-server,4.31%,1.44%,3.032GiB,1007GiB,0.30%,16.13GiB,1007GiB,1.60%,499.3kB,52.55kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:20.929,vllm-server,1.77%,1.18%,3.032GiB,1007GiB,0.30%,16.12GiB,1007GiB,1.60%,609.5kB,53.13kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:21.144,vllm-server,2.48%,1.09%,3.033GiB,1007GiB,0.30%,16.12GiB,1007GiB,1.60%,1.113MiB,54.1kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:21.331,vllm-server,4.26%,1.26%,3.034GiB,1007GiB,0.30%,16.12GiB,1007GiB,1.60%,2.786MiB,56.36kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:21.530,vllm-server,54.44%,1.65%,3.035GiB,1007GiB,0.30%,16.12GiB,1007GiB,1.60%,3.955MiB,57.96kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
