Timestamp,Container,CPU_Perc,Host_CPU_Perc,Mem_Usage,Mem_Limit,Mem_Perc,Host_Mem_Usage,Host_Mem_Total,Host_Mem_Perc,Net_Input,Net_Output,Block_Input,Block_Output,GPU_Count,GPU_Util_Max,GPU_Mem_Used,GPU_Mem_Total,GPU_Mem_Perc
2026-05-20 14:40:00.186,vllm-server,3.87%,1.05%,2.025GiB,1007GiB,0.20%,15.01GiB,1007GiB,1.49%,156.9kB,38.81kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:00.396,vllm-server,2.86%,2.00%,2.026GiB,1007GiB,0.20%,15GiB,1007GiB,1.49%,161.1kB,40.21kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:00.607,vllm-server,2.19%,1.04%,2.025GiB,1007GiB,0.20%,15.01GiB,1007GiB,1.49%,164kB,41.11kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:00.780,vllm-server,5.98%,1.36%,2.025GiB,1007GiB,0.20%,14.99GiB,1007GiB,1.49%,170.3kB,43.21kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:00.980,vllm-server,4.76%,1.17%,2.026GiB,1007GiB,0.20%,14.99GiB,1007GiB,1.49%,177.7kB,45.63kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:01.171,vllm-server,53.90%,1.31%,2.059GiB,1007GiB,0.20%,14.98GiB,1007GiB,1.49%,182.1kB,45.7kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:01.365,vllm-server,87.16%,2.59%,2.096GiB,1007GiB,0.21%,15.03GiB,1007GiB,1.49%,182.2kB,45.75kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:01.535,vllm-server,49.44%,2.51%,2.107GiB,1007GiB,0.21%,15.04GiB,1007GiB,1.49%,187.8kB,46.66kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:01.726,vllm-server,48.94%,1.55%,2.108GiB,1007GiB,0.21%,15.04GiB,1007GiB,1.49%,193.9kB,48.42kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:01.944,vllm-server,90.00%,3.52%,2.108GiB,1007GiB,0.21%,15.06GiB,1007GiB,1.49%,193.9kB,48.42kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:02.130,vllm-server,98.01%,2.71%,2.108GiB,1007GiB,0.21%,15.05GiB,1007GiB,1.49%,193.9kB,48.42kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:02.309,vllm-server,67.85%,2.44%,2.108GiB,1007GiB,0.21%,15.04GiB,1007GiB,1.49%,193.9kB,48.42kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:02.504,vllm-server,1.95%,2.17%,2.108GiB,1007GiB,0.21%,15.06GiB,1007GiB,1.49%,194.4kB,48.77kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:02.504,mswa-bench,0.00%,2.17%,5.527MiB,1007GiB,0.00%,15.06GiB,1007GiB,1.49%,90B,42B,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:02.734,vllm-server,0.94%,6.75%,2.108GiB,1007GiB,0.21%,15.12GiB,1007GiB,1.50%,194.4kB,48.77kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:02.734,mswa-bench,78.61%,6.75%,20.28MiB,1007GiB,0.00%,15.12GiB,1007GiB,1.50%,176B,42B,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:02.916,vllm-server,0.56%,2.49%,2.108GiB,1007GiB,0.21%,15.13GiB,1007GiB,1.50%,194.4kB,48.77kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:02.916,mswa-bench,85.54%,2.49%,24.21MiB,1007GiB,0.00%,15.13GiB,1007GiB,1.50%,176B,42B,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:03.070,vllm-server,0.77%,46.08%,2.108GiB,1007GiB,0.21%,15.15GiB,1007GiB,1.50%,194.4kB,48.77kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:03.070,mswa-bench,3542.51%,46.08%,53MiB,1007GiB,0.01%,15.15GiB,1007GiB,1.50%,176B,42B,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:03.255,vllm-server,0.84%,11.04%,2.108GiB,1007GiB,0.21%,15.19GiB,1007GiB,1.51%,194.4kB,48.77kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:03.255,mswa-bench,92.81%,11.04%,71.01MiB,1007GiB,0.01%,15.19GiB,1007GiB,1.51%,266B,42B,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:03.427,vllm-server,1.06%,2.72%,2.108GiB,1007GiB,0.21%,15.22GiB,1007GiB,1.51%,194.4kB,48.77kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:03.427,mswa-bench,116.37%,2.72%,82.97MiB,1007GiB,0.01%,15.22GiB,1007GiB,1.51%,266B,42B,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:03.626,vllm-server,0.66%,2.77%,2.108GiB,1007GiB,0.21%,15.24GiB,1007GiB,1.51%,194.5kB,48.77kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:03.626,mswa-bench,76.67%,2.77%,92.47MiB,1007GiB,0.01%,15.24GiB,1007GiB,1.51%,266B,84B,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:03.779,vllm-server,0.88%,2.55%,2.108GiB,1007GiB,0.21%,15.26GiB,1007GiB,1.51%,194.5kB,48.77kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:03.779,mswa-bench,114.69%,2.55%,101.8MiB,1007GiB,0.01%,15.26GiB,1007GiB,1.51%,426B,84B,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:03.953,vllm-server,28.06%,2.60%,2.123GiB,1007GiB,0.21%,15.29GiB,1007GiB,1.52%,198.5kB,49.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:03.953,mswa-bench,59.39%,2.60%,108.1MiB,1007GiB,0.01%,15.29GiB,1007GiB,1.52%,4.645kB,6.466kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:04.126,vllm-server,103.16%,2.55%,2.146GiB,1007GiB,0.21%,15.31GiB,1007GiB,1.52%,198.5kB,49.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:04.126,mswa-bench,2.69%,2.55%,107.8MiB,1007GiB,0.01%,15.31GiB,1007GiB,1.52%,7.636kB,18.07kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.84%
2026-05-20 14:40:04.301,vllm-server,89.62%,2.50%,2.144GiB,1007GiB,0.21%,15.34GiB,1007GiB,1.52%,198.5kB,49.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:04.301,mswa-bench,0.72%,2.50%,107.7MiB,1007GiB,0.01%,15.34GiB,1007GiB,1.52%,8.616kB,18.13kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:04.453,vllm-server,100.68%,3.73%,2.144GiB,1007GiB,0.21%,15.34GiB,1007GiB,1.52%,198.5kB,49.01kB,0B,0B,1,89.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:04.453,mswa-bench,0.12%,3.73%,107.7MiB,1007GiB,0.01%,15.34GiB,1007GiB,1.52%,8.616kB,18.13kB,0B,0B,1,89.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:04.608,vllm-server,111.83%,3.41%,2.167GiB,1007GiB,0.22%,15.34GiB,1007GiB,1.52%,198.5kB,49.01kB,0B,0B,1,38.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:04.608,mswa-bench,0.68%,3.41%,107.4MiB,1007GiB,0.01%,15.34GiB,1007GiB,1.52%,8.616kB,18.17kB,0B,0B,1,38.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:04.781,vllm-server,91.19%,2.54%,2.218GiB,1007GiB,0.22%,15.4GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,38.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:04.781,mswa-bench,0.59%,2.54%,107.4MiB,1007GiB,0.01%,15.4GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,38.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:04.938,vllm-server,194.20%,3.19%,2.235GiB,1007GiB,0.22%,15.44GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,20.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:04.938,mswa-bench,0.64%,3.19%,107.6MiB,1007GiB,0.01%,15.44GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,20.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:05.120,vllm-server,195.61%,4.28%,2.235GiB,1007GiB,0.22%,15.44GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,99.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:05.120,mswa-bench,0.57%,4.28%,107.6MiB,1007GiB,0.01%,15.44GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,99.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:05.293,vllm-server,176.49%,3.90%,2.235GiB,1007GiB,0.22%,15.45GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:05.293,mswa-bench,0.52%,3.90%,107.4MiB,1007GiB,0.01%,15.45GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:05.452,vllm-server,227.62%,4.33%,2.235GiB,1007GiB,0.22%,15.45GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:05.452,mswa-bench,0.55%,4.33%,107.6MiB,1007GiB,0.01%,15.45GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:05.632,vllm-server,201.21%,4.16%,2.235GiB,1007GiB,0.22%,15.45GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:05.632,mswa-bench,0.08%,4.16%,107.4MiB,1007GiB,0.01%,15.45GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:05.812,vllm-server,193.97%,4.10%,2.235GiB,1007GiB,0.22%,15.45GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:05.812,mswa-bench,0.51%,4.10%,107.4MiB,1007GiB,0.01%,15.45GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:05.989,vllm-server,202.34%,4.14%,2.235GiB,1007GiB,0.22%,15.45GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:05.989,mswa-bench,0.59%,4.14%,107.4MiB,1007GiB,0.01%,15.45GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:06.168,vllm-server,199.92%,4.04%,2.235GiB,1007GiB,0.22%,15.46GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:06.168,mswa-bench,0.66%,4.04%,107.4MiB,1007GiB,0.01%,15.46GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:06.345,vllm-server,199.30%,3.97%,2.235GiB,1007GiB,0.22%,15.46GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:06.345,mswa-bench,0.43%,3.97%,107.4MiB,1007GiB,0.01%,15.46GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:06.521,vllm-server,202.97%,7.48%,2.234GiB,1007GiB,0.22%,15.42GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:06.521,mswa-bench,0.75%,7.48%,106.8MiB,1007GiB,0.01%,15.42GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:06.701,vllm-server,238.88%,4.16%,2.234GiB,1007GiB,0.22%,15.42GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:06.701,mswa-bench,0.81%,4.16%,106.8MiB,1007GiB,0.01%,15.42GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:06.919,vllm-server,146.89%,4.09%,2.234GiB,1007GiB,0.22%,15.42GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:06.919,mswa-bench,0.53%,4.09%,106.8MiB,1007GiB,0.01%,15.42GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:07.079,vllm-server,255.61%,4.81%,2.234GiB,1007GiB,0.22%,15.42GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:07.079,mswa-bench,0.83%,4.81%,106.8MiB,1007GiB,0.01%,15.42GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:07.283,vllm-server,175.80%,4.63%,2.234GiB,1007GiB,0.22%,15.43GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:07.283,mswa-bench,0.63%,4.63%,106.8MiB,1007GiB,0.01%,15.43GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:07.457,vllm-server,175.19%,3.94%,2.234GiB,1007GiB,0.22%,15.43GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:07.457,mswa-bench,0.07%,3.94%,106.8MiB,1007GiB,0.01%,15.43GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:07.616,vllm-server,276.53%,4.33%,2.234GiB,1007GiB,0.22%,15.43GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:07.616,mswa-bench,1.19%,4.33%,106.8MiB,1007GiB,0.01%,15.43GiB,1007GiB,1.53%,8.616kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:07.836,vllm-server,159.75%,3.98%,2.234GiB,1007GiB,0.22%,15.44GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:07.836,mswa-bench,0.11%,3.98%,106.8MiB,1007GiB,0.01%,15.44GiB,1007GiB,1.53%,8.685kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:08.013,vllm-server,201.56%,4.07%,2.234GiB,1007GiB,0.22%,15.44GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:08.013,mswa-bench,0.51%,4.07%,106.8MiB,1007GiB,0.01%,15.44GiB,1007GiB,1.53%,8.685kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:08.190,vllm-server,207.19%,4.06%,2.234GiB,1007GiB,0.22%,15.44GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:08.190,mswa-bench,0.66%,4.06%,106.8MiB,1007GiB,0.01%,15.44GiB,1007GiB,1.53%,8.685kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:08.371,vllm-server,192.65%,4.00%,2.234GiB,1007GiB,0.22%,15.45GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:08.371,mswa-bench,0.69%,4.00%,107MiB,1007GiB,0.01%,15.45GiB,1007GiB,1.53%,8.685kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:08.547,vllm-server,201.90%,3.99%,2.234GiB,1007GiB,0.22%,15.46GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:08.547,mswa-bench,0.45%,3.99%,106.8MiB,1007GiB,0.01%,15.46GiB,1007GiB,1.53%,8.685kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:08.724,vllm-server,175.70%,4.24%,2.234GiB,1007GiB,0.22%,15.46GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:08.724,mswa-bench,0.54%,4.24%,107MiB,1007GiB,0.01%,15.46GiB,1007GiB,1.53%,8.685kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:08.878,vllm-server,198.49%,4.07%,2.234GiB,1007GiB,0.22%,15.46GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:08.878,mswa-bench,0.44%,4.07%,106.8MiB,1007GiB,0.01%,15.46GiB,1007GiB,1.53%,8.685kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:09.035,vllm-server,198.20%,4.26%,2.234GiB,1007GiB,0.22%,15.46GiB,1007GiB,1.53%,198.5kB,49.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:09.035,mswa-bench,0.12%,4.26%,106.8MiB,1007GiB,0.01%,15.46GiB,1007GiB,1.53%,8.685kB,18.17kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:09.193,vllm-server,202.94%,4.17%,2.234GiB,1007GiB,0.22%,15.46GiB,1007GiB,1.53%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:09.193,mswa-bench,0.59%,4.17%,107MiB,1007GiB,0.01%,15.46GiB,1007GiB,1.53%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:09.350,vllm-server,218.32%,4.30%,2.234GiB,1007GiB,0.22%,15.46GiB,1007GiB,1.53%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:09.350,mswa-bench,0.63%,4.30%,106.8MiB,1007GiB,0.01%,15.46GiB,1007GiB,1.53%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:09.521,vllm-server,200.27%,4.11%,2.234GiB,1007GiB,0.22%,15.46GiB,1007GiB,1.53%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:09.521,mswa-bench,0.57%,4.11%,107MiB,1007GiB,0.01%,15.46GiB,1007GiB,1.53%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:09.693,vllm-server,222.17%,4.28%,2.234GiB,1007GiB,0.22%,15.45GiB,1007GiB,1.53%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:09.693,mswa-bench,0.51%,4.28%,106.8MiB,1007GiB,0.01%,15.45GiB,1007GiB,1.53%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:09.886,vllm-server,181.56%,4.73%,2.234GiB,1007GiB,0.22%,15.47GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:09.886,mswa-bench,0.47%,4.73%,106.8MiB,1007GiB,0.01%,15.47GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:10.057,vllm-server,198.64%,4.56%,2.234GiB,1007GiB,0.22%,15.46GiB,1007GiB,1.53%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:10.057,mswa-bench,0.63%,4.56%,107MiB,1007GiB,0.01%,15.46GiB,1007GiB,1.53%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:10.233,vllm-server,199.25%,4.08%,2.234GiB,1007GiB,0.22%,15.47GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:10.233,mswa-bench,0.11%,4.08%,107MiB,1007GiB,0.01%,15.47GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:10.409,vllm-server,207.17%,4.11%,2.234GiB,1007GiB,0.22%,15.47GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:10.409,mswa-bench,0.58%,4.11%,106.8MiB,1007GiB,0.01%,15.47GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:10.585,vllm-server,173.40%,4.07%,2.234GiB,1007GiB,0.22%,15.47GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:10.585,mswa-bench,0.51%,4.07%,106.8MiB,1007GiB,0.01%,15.47GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:10.742,vllm-server,231.76%,4.29%,2.234GiB,1007GiB,0.22%,15.47GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:10.742,mswa-bench,0.55%,4.29%,106.8MiB,1007GiB,0.01%,15.47GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:10.924,vllm-server,191.04%,4.04%,2.234GiB,1007GiB,0.22%,15.47GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:10.924,mswa-bench,0.67%,4.04%,106.8MiB,1007GiB,0.01%,15.47GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:11.099,vllm-server,205.84%,4.11%,2.234GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:11.099,mswa-bench,0.49%,4.11%,106.8MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:11.281,vllm-server,195.59%,4.05%,2.234GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:11.281,mswa-bench,0.51%,4.05%,107MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:11.458,vllm-server,199.75%,3.90%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:11.458,mswa-bench,0.60%,3.90%,106.8MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:11.635,vllm-server,201.70%,4.07%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:11.635,mswa-bench,0.09%,4.07%,106.8MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:11.813,vllm-server,198.73%,4.21%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:11.813,mswa-bench,0.49%,4.21%,106.8MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:11.992,vllm-server,222.81%,4.11%,2.234GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:11.992,mswa-bench,0.68%,4.11%,106.8MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:12.191,vllm-server,180.52%,3.86%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:12.191,mswa-bench,0.42%,3.86%,106.8MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:12.369,vllm-server,219.30%,4.93%,2.234GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:12.369,mswa-bench,0.47%,4.93%,107MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:12.566,vllm-server,175.37%,4.37%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
